t,s,alpha(t+s)-beta(s),alpha(t+s),beta(s),gamma_used
-0.2600000000003142,6.259999999988807,11.609999999993775,14.999999999976986,3.3899999999832104,1
-0.2500000000003144,6.249999999988809,11.624999999993776,14.999999999976989,3.3749999999832134,1
-0.24000000000031463,6.239999999988811,11.639999999993776,14.999999999976993,3.3599999999832164,1
-0.23000000000031484,6.229999999988813,11.654999999993777,14.999999999976996,3.3449999999832194,1
-0.22000000000031505,6.219999999988815,11.669999999993777,14.999999999977,3.3299999999832224,1
-0.21000000000031527,6.209999999988817,11.684999999993778,14.999999999977003,3.3149999999832254,1
-0.20000000000031548,6.199999999988819,11.699999999993778,14.999999999977007,3.2999999999832283,1
-0.1900000000003157,6.189999999988821,11.714999999993779,14.99999999997701,3.2849999999832313,1
-0.1800000000003159,6.179999999988823,11.72999999999378,14.999999999977014,3.2699999999832343,1
-0.17000000000031612,6.169999999988825,11.74499999999378,14.999999999977017,3.2549999999832373,1
-0.16000000000031633,6.159999999988827,11.75999999999378,14.999999999977021,3.2399999999832403,1
-0.15000000000031655,6.149999999988829,11.774999999993781,14.999999999977025,3.2249999999832433,1
-0.14000000000031676,6.139999999988831,11.789999999993782,14.999999999977028,3.2099999999832463,1
-0.13000000000031697,6.129999999988833,11.804999999993782,14.999999999977032,3.1949999999832492,1
-0.12000000000031719,6.119999999988835,11.819999999993783,14.999999999977035,3.1799999999832522,1
-0.1100000000003174,6.109999999988837,11.834999999993784,14.999999999977039,3.164999999983255,1
-0.10000000000031761,6.099999999988839,11.849999999993784,14.999999999977042,3.149999999983258,1
-0.09000000000031783,6.089999999988841,11.864999999993785,14.999999999977046,3.134999999983261,1
-0.08000000000031804,6.079999999988843,11.879999999993785,14.99999999997705,3.119999999983264,1
-0.07000000000031825,6.069999999988845,11.894999999993786,14.999999999977053,3.104999999983267,1
-0.060000000000318465,6.059999999988847,11.909999999993786,14.999999999977057,3.08999999998327,1
-0.05000000000031868,6.049999999988849,11.924999999993787,14.99999999997706,3.074999999983273,1
-0.04000000000031889,6.039999999988851,11.939999999993788,14.999999999977064,3.059999999983276,1
-0.030000000000319105,6.029999999988853,11.954999999993788,14.999999999977067,3.044999999983279,1
-0.020000000000319318,6.019999999988855,11.969999999993789,14.99999999997707,3.029999999983282,1
-0.010000000000319531,6.009999999988857,11.98499999999379,14.999999999977074,3.014999999983285,1
-3.197442310920451e-13,5.999999999988859,11.99999999999379,14.999999999977078,2.999999999983288,1
0.009999999999680043,5.989999999988861,12.01499999999379,14.999999999977081,2.984999999983291,1
0.01999999999967983,5.979999999988863,12.029999999993791,14.999999999977085,2.969999999983294,1
0.029999999999679616,5.969999999988865,12.044999999993792,14.999999999977089,2.954999999983297,1
0.0399999999996794,5.959999999988867,12.059999999993792,14.999999999977092,2.9399999999833,1
0.04999999999967919,5.949999999988869,12.074999999993793,14.999999999977096,2.924999999983303,1
0.05999999999967898,5.939999999988871,12.089999999993793,14.9999999999771,2.909999999983306,1
0.06999999999967876,5.929999999988873,12.104999999993794,14.999999999977103,2.894999999983309,1
0.07999999999967855,5.919999999988875,12.119999999993794,14.999999999977106,2.879999999983312,1
0.08999999999967834,5.909999999988877,12.134999999993795,14.99999999997711,2.864999999983315,1
0.09999999999967812,5.899999999988879,12.149999999993796,14.999999999977113,2.849999999983318,1
0.10999999999967791,5.889999999988881,12.164999999993796,14.999999999977117,2.834999999983321,1
0.1199999999996777,5.879999999988883,12.179999999993797,14.99999999997712,2.819999999983324,1
0.12999999999967748,5.8699999999888846,12.194999999993797,14.999999999977124,2.804999999983327,1
0.13999999999967727,5.8599999999888865,12.209999999993798,14.999999999977128,2.78999999998333,1
0.14999999999967706,5.8499999999888885,12.224999999993798,14.999999999977131,2.774999999983333,1
0.15999999999967685,5.8399999999888905,12.239999999993799,14.999999999977135,2.759999999983336,1
0.16999999999967663,5.8299999999888925,12.2549999999938,14.999999999977138,2.7449999999833388,1
0.17999999999967642,5.8199999999888945,12.2699999999938,14.999999999977142,2.7299999999833418,1
0.1899999999996762,5.8099999999888965,12.2849999999938,14.999999999977145,2.7149999999833447,1
0.199999999999676,5.7999999999888985,12.299999999993801,14.999999999977149,2.6999999999833477,1
0.20999999999967578,5.7899999999889005,12.314999999993802,14.999999999977152,2.6849999999833507,1
0.21999999999967557,5.7799999999889025,12.329999999993802,14.999999999977156,2.6699999999833537,1
0.22999999999967535,5.7699999999889044,12.344999999993803,14.99999999997716,2.6549999999833567,1
0.23999999999967514,5.759999999988906,12.359999999993803,14.999999999977163,2.6399999999833597,1
0.24999999999967493,5.749999999988908,12.374999999993804,14.999999999977167,2.6249999999833626,1
0.2599999999996747,5.73999999998891,12.389999999993805,14.99999999997717,2.6099999999833656,1
0.2699999999996745,5.729999999988912,12.404999999993805,14.999999999977174,2.5949999999833686,1
0.2799999999996743,5.719999999988914,12.419999999993806,14.999999999977177,2.5799999999833716,1
0.2899999999996741,5.709999999988916,12.434999999993806,14.999999999977181,2.5649999999833746,1
0.29999999999967386,5.699999999988918,12.449999999993807,14.999999999977184,2.5499999999833776,1
0.30999999999967365,5.68999999998892,12.464999999993807,14.999999999977188,2.5349999999833805,1
0.31999999999967343,5.679999999988922,12.479999999993808,14.999999999977192,2.5199999999833835,1
0.3299999999996732,5.669999999988924,12.494999999993809,14.999999999977195,2.5049999999833865,1
0.339999999999673,5.659999999988926,12.50999999999381,14.999999999977199,2.4899999999833895,1
0.3499999999996728,5.649999999988928,12.52499999999381,14.999999999977202,2.4749999999833925,1
0.3599999999996726,5.63999999998893,12.53999999999381,14.999999999977206,2.4599999999833955,1
0.36999999999967237,5.629999999988932,12.554999999993811,14.99999999997721,2.4449999999833985,1
0.37999999999967216,5.619999999988934,12.569999999993811,14.999999999977213,2.4299999999834014,1
0.38999999999967194,5.609999999988936,12.584999999993812,14.999999999977216,2.4149999999834044,1
0.39999999999967173,5.599999999988938,12.599999999993813,14.99999999997722,2.3999999999834074,1
0.4099999999996715,5.58999999998894,12.614999999993813,14.999999999977224,2.3849999999834104,1
0.4199999999996713,5.579999999988942,12.629999999993814,14.999999999977227,2.3699999999834134,1
0.4299999999996711,5.569999999988944,12.644999999993814,14.99999999997723,2.3549999999834164,1
0.4399999999996709,5.559999999988946,12.659999999993815,14.999999999977234,2.3399999999834193,1
0.44999999999967066,5.549999999988948,12.674999999993815,14.999999999977238,2.3249999999834223,1
0.45999999999967045,5.53999999998895,12.689999999993816,14.999999999977241,2.3099999999834253,1
0.46999999999967024,5.529999999988952,12.704999999993817,14.999999999977245,2.2949999999834283,1
0.47999999999967,5.519999999988954,12.719999999993817,14.999999999977248,2.2799999999834313,1
0.4899999999996698,5.509999999988956,12.734999999993818,14.999999999977252,2.2649999999834343,1
0.4999999999996696,5.499999999988958,12.749999999993818,14.999999999977256,2.2499999999834372,1
0.5099999999996694,5.48999999998896,12.764999999993819,14.999999999977259,2.2349999999834402,1
0.5199999999996692,5.479999999988962,12.77999999999382,14.999999999977263,2.219999999983443,1
0.529999999999669,5.469999999988964,12.79499999999382,14.999999999977266,2.204999999983446,1
0.5399999999996687,5.459999999988966,12.80999999999382,14.99999999997727,2.189999999983449,1
0.5499999999996685,5.449999999988968,12.824999999993821,14.999999999977273,2.174999999983452,1
0.5599999999996683,5.43999999998897,12.839999999993822,14.999999999977277,2.159999999983455,1
0.5699999999996681,5.429999999988972,12.854999999993822,14.99999999997728,2.144999999983458,1
0.5799999999996679,5.419999999988974,12.869999999993823,14.999999999977284,2.129999999983461,1
0.5899999999996677,5.409999999988976,12.884999999993823,14.999999999977288,2.114999999983464,1
0.5999999999996675,5.399999999988978,12.899999999993824,14.999999999977291,2.099999999983467,1
0.6099999999996673,5.38999999998898,12.914999999993825,14.999999999977295,2.08499999998347,1
0.619999999999667,5.379999999988982,12.929999999993825,14.999999999977298,2.069999999983473,1
0.6299999999996668,5.369999999988984,12.944999999993826,14.999999999977302,2.054999999983476,1
0.6399999999996666,5.359999999988986,12.959999999993826,14.999999999977305,2.039999999983479,1
0.6499999999996664,5.349999999988988,12.974999999993827,14.999999999977309,2.024999999983482,1
0.6599999999996662,5.33999999998899,12.989999999993827,14.999999999977312,2.009999999983485,1
0.669999999999666,5.329999999988992,13.004999999993828,14.999999999977316,1.994999999983488,1
0.6799999999996658,5.319999999988994,13.019999999993829,14.99999999997732,1.979999999983491,1
0.6899999999996655,5.309999999988996,13.034999999993829,14.999999999977323,1.964999999983494,1
0.6999999999996653,5.299999999988998,13.04999999999383,14.999999999977327,1.949999999983497,1
0.7099999999996651,5.289999999989,13.06499999999383,14.99999999997733,1.9349999999835,1
0.7199999999996649,5.279999999989002,13.07999999999383,14.999999999977334,1.919999999983503,1
0.7299999999996647,5.269999999989004,13.094999999993831,14.999999999977337,1.9049999999835059,1
0.7399999999996645,5.259999999989006,13.109999999993832,14.99999999997734,1.8899999999835089,1
0.7499999999996643,5.249999999989008,13.124999999993832,14.999999999977344,1.8749999999835119,1
0.759999999999664,5.23999999998901,13.139999999993833,14.999999999977348,1.8599999999835148,1
0.7699999999996638,5.229999999989012,13.154999999993834,14.999999999977351,1.8449999999835178,1
0.7799999999996636,5.219999999989014,13.169999999993834,14.999999999977355,1.8299999999835208,1
0.7899999999996634,5.209999999989016,13.184999999993835,14.999999999977359,1.8149999999835238,1
0.7999999999996632,5.199999999989018,13.199999999993835,14.999999999977362,1.7999999999835268,1
0.809999999999663,5.18999999998902,13.214999999993836,14.999999999977366,1.7849999999835298,1
0.8199999999996628,5.179999999989022,13.229999999993836,14.99999999997737,1.7699999999835327,1
0.8299999999996626,5.169999999989024,13.244999999993837,14.999999999977373,1.7549999999835357,1
0.8399999999996624,5.159999999989026,13.259999999993838,14.999999999977376,1.7399999999835387,1
0.8499999999996621,5.149999999989028,13.274999999993838,14.99999999997738,1.7249999999835417,1
0.8599999999996619,5.13999999998903,13.289999999993839,14.999999999977383,1.7099999999835447,1
0.8699999999996617,5.129999999989032,13.30499999999384,14.999999999977387,1.6949999999835477,1
0.8799999999996615,5.119999999989034,13.31999999999384,14.99999999997739,1.6799999999835507,1
0.8899999999996613,5.109999999989036,13.33499999999384,14.999999999977394,1.6649999999835536,1
0.8999999999996611,5.099999999989038,13.349999999993841,14.999999999977398,1.6499999999835566,1
0.9099999999996609,5.08999999998904,13.364999999993842,14.999999999977401,1.6349999999835596,1
0.9199999999996606,5.079999999989042,13.379999999993842,14.999999999977405,1.6199999999835626,1
0.9299999999996604,5.069999999989044,13.394999999993843,14.999999999977408,1.6049999999835656,1
0.9399999999996602,5.059999999989046,13.409999999993843,14.999999999977412,1.5899999999835686,1
0.94999999999966,5.049999999989048,13.424999999993844,14.999999999977415,1.5749999999835715,1
0.9599999999996598,5.03999999998905,13.439999999993844,14.999999999977419,1.5599999999835745,1
0.9699999999996596,5.029999999989052,13.454999999993845,14.999999999977423,1.5449999999835775,1
0.9799999999996594,5.019999999989054,13.469999999993846,14.999999999977426,1.5299999999835805,1
0.9899999999996592,5.009999999989056,13.484999999993846,14.99999999997743,1.5149999999835835,1
0.9999999999996589,4.999999999989058,13.499999999993847,14.999999999977433,1.4999999999835865,1
1.009999999999657,4.98999999998906,13.514999999993844,14.999999999977433,1.4849999999835894,1
1.0199999999996585,4.979999999989062,13.529999999993848,14.99999999997744,1.4699999999835924,1
1.02999999999966,4.969999999989064,13.544999999993852,14.999999999977447,1.4549999999835954,1
1.039999999999658,4.959999999989066,13.559999999993849,14.999999999977447,1.4399999999835984,1
1.049999999999656,4.949999999989068,13.574999999993846,14.999999999977447,1.4249999999836014,1
1.0599999999996577,4.93999999998907,13.58999999999385,14.999999999977454,1.4099999999836044,1
1.0699999999996592,4.929999999989072,13.604999999993854,14.999999999977462,1.3949999999836074,1
1.0799999999996572,4.919999999989074,13.619999999993851,14.999999999977462,1.3799999999836103,1
1.0899999999996552,4.9099999999890755,13.634999999993848,14.999999999977462,1.3649999999836133,1
1.0999999999996568,4.8999999999890775,13.649999999993852,14.999999999977469,1.3499999999836163,1
1.1099999999996584,4.8899999999890795,13.664999999993857,14.999999999977476,1.3349999999836193,1
1.1199999999996564,4.8799999999890815,13.679999999993854,14.999999999977476,1.3199999999836223,1
1.1299999999996544,4.8699999999890835,13.69499999999385,14.999999999977476,1.3049999999836253,1
1.139999999999656,4.8599999999890855,13.709999999993855,14.999999999977483,1.2899999999836282,1
1.1499999999996575,4.8499999999890875,13.724999999993859,14.99999999997749,1.2749999999836312,1
1.1599999999996555,4.8399999999890895,13.739999999993856,14.99999999997749,1.2599999999836342,1
1.1699999999996535,4.8299999999890915,13.754999999993853,14.99999999997749,1.2449999999836372,1
1.179999999999655,4.8199999999890935,13.769999999993857,14.999999999977497,1.2299999999836402,1
1.1899999999996567,4.809999999989095,13.784999999993861,14.999999999977504,1.2149999999836432,1
1.1999999999996547,4.799999999989097,13.799999999993858,14.999999999977504,1.1999999999836461,1
1.2099999999996527,4.789999999989099,13.814999999993855,14.999999999977504,1.1849999999836491,1
1.2199999999996542,4.779999999989101,13.82999999999386,14.999999999977511,1.1699999999836521,1
1.2299999999996558,4.769999999989103,13.844999999993863,14.999999999977518,1.154999999983655,1
1.2399999999996538,4.759999999989105,13.85999999999386,14.999999999977518,1.139999999983658,1
1.2499999999996518,4.749999999989107,13.874999999993857,14.999999999977518,1.124999999983661,1
1.2599999999996534,4.739999999989109,13.889999999993861,14.999999999977526,1.109999999983664,1
1.269999999999655,4.729999999989111,13.904999999993866,14.999999999977533,1.094999999983667,1
1.279999999999653,4.719999999989113,13.919999999993863,14.999999999977533,1.07999999998367,1
1.289999999999651,4.709999999989115,13.93499999999386,14.999999999977533,1.064999999983673,1
1.2999999999996525,4.699999999989117,13.949999999993864,14.99999999997754,1.049999999983676,1
